n_per_reg, 1513, eta, 2.0, 2.1,  pT, 100.0, 150.0,	q*d0_bins, -0.00629, -0.00155, -0.00098, -0.00058, -0.00026, 5e-05, 0.00036, 0.00071, 0.00112, 0.00172, 0.00836
n_per_reg, 271, eta, 2.0, 2.1,  pT, 150.0, 200.0,	q*d0_bins, -0.00573, -0.0015, -0.00096, -0.00057, -0.00026, 4e-05, 0.00037, 0.0007, 0.00108, 0.0017, 0.00606
n_per_reg, 109, eta, 2.0, 2.1,  pT, 200.0, 1000,	    q*d0_bins, -0.00354, -0.00131, -0.0008, -0.00043, -9e-05, 0.00021, 0.0005, 0.00081, 0.00122, 0.00178, 0.0073
n_per_reg, 3077, eta, 2.1, 2.2,  pT, 5.0, 7.0,	    q*d0_bins, -0.01496, -0.00391, -0.0024, -0.00145, -0.00066, -0.0, 0.0007, 0.00144, 0.00239, 0.00392, 0.01472
n_per_reg, 3650, eta, 2.1, 2.2,  pT, 7.0, 10.0,	    q*d0_bins, -0.01465, -0.00334, -0.00202, -0.00122, -0.00057, 1e-05, 0.00058, 0.0012, 0.00201, 0.00334, 0.01491
n_per_reg, 5108, eta, 2.1, 2.2,  pT, 10.0, 14.0,	    q*d0_bins, -0.01477, -0.00288, -0.00176, -0.00107, -0.00052, -2e-05, 0.00047, 0.00102, 0.00171, 0.00281, 0.01497
n_per_reg, 9879, eta, 2.1, 2.2,  pT, 14.0, 20.0,	    q*d0_bins, -0.01467, -0.00258, -0.0016, -0.00098, -0.00049, -5e-05, 0.00039, 0.00087, 0.00147, 0.00243, 0.01252
n_per_reg, 16087, eta, 2.1, 2.2,  pT, 20.0, 27.0,	    q*d0_bins, -0.01263, -0.00232, -0.00145, -0.00089, -0.00045, -4e-05, 0.00036, 0.0008, 0.00134, 0.00219, 0.01386
n_per_reg, 35651, eta, 2.1, 2.2,  pT, 27.0, 38.0,	    q*d0_bins, -0.01172, -0.00213, -0.00135, -0.00084, -0.00043, -5e-05, 0.00032, 0.00072, 0.00121, 0.00197, 0.01347
n_per_reg, 45112, eta, 2.1, 2.2,  pT, 38.0, 50.0,	    q*d0_bins, -0.0145, -0.00192, -0.00122, -0.00075, -0.00037, -1e-05, 0.00035, 0.00073, 0.0012, 0.00191, 0.01487
n_per_reg, 18352, eta, 2.1, 2.2,  pT, 50.0, 75.0,	    q*d0_bins, -0.00921, -0.00174, -0.00109, -0.00065, -0.00029, 5e-05, 0.00039, 0.00076, 0.00122, 0.00191, 0.01372
n_per_reg, 3317, eta, 2.1, 2.2,  pT, 75.0, 100.0,	    q*d0_bins, -0.00756, -0.00164, -0.00103, -0.00062, -0.00027, 6e-05, 0.00038, 0.00073, 0.00116, 0.00181, 0.014
n_per_reg, 1358, eta, 2.1, 2.2,  pT, 100.0, 150.0,	q*d0_bins, -0.00619, -0.00163, -0.00102, -0.00062, -0.00026, 6e-05, 0.00039, 0.00074, 0.00118, 0.00182, 0.00883
n_per_reg, 234, eta, 2.1, 2.2,  pT, 150.0, 200.0,	q*d0_bins, -0.0055, -0.00132, -0.00083, -0.00045, -0.00014, 0.00017, 0.0005, 0.00083, 0.00123, 0.00185, 0.00516
n_per_reg, 95, eta, 2.1, 2.2,  pT, 200.0, 1000,	    q*d0_bins, -0.0053, -0.0012, -0.00072, -0.00034, -7e-05, 0.00024, 0.00052, 0.00081, 0.00121, 0.00178, 0.00504
n_per_reg, 2741, eta, 2.2, 2.3,  pT, 5.0, 7.0,	    q*d0_bins, -0.01464, -0.00401, -0.00246, -0.00147, -0.00071, 0.0, 0.00071, 0.0015, 0.00245, 0.00401, 0.015
n_per_reg, 3400, eta, 2.2, 2.3,  pT, 7.0, 10.0,	    q*d0_bins, -0.01492, -0.00331, -0.00205, -0.00124, -0.00061, -3e-05, 0.00056, 0.00121, 0.00202, 0.00333, 0.01478
n_per_reg, 4883, eta, 2.2, 2.3,  pT, 10.0, 14.0,	    q*d0_bins, -0.01475, -0.00288, -0.00178, -0.00109, -0.00053, -3e-05, 0.00047, 0.00104, 0.00173, 0.00284, 0.01463
n_per_reg, 9676, eta, 2.2, 2.3,  pT, 14.0, 20.0,	    q*d0_bins, -0.01408, -0.00258, -0.00161, -0.00099, -0.0005, -5e-05, 0.00039, 0.00087, 0.00149, 0.00242, 0.01344
n_per_reg, 15596, eta, 2.2, 2.3,  pT, 20.0, 27.0,	    q*d0_bins, -0.0144, -0.00236, -0.00149, -0.00092, -0.00048, -7e-05, 0.00034, 0.00078, 0.00133, 0.00218, 0.0116
n_per_reg, 34308, eta, 2.2, 2.3,  pT, 27.0, 38.0,	    q*d0_bins, -0.01312, -0.00218, -0.00138, -0.00087, -0.00046, -8e-05, 0.0003, 0.00071, 0.00121, 0.00197, 0.01219
n_per_reg, 41238, eta, 2.2, 2.3,  pT, 38.0, 50.0,	    q*d0_bins, -0.01174, -0.00195, -0.00124, -0.00077, -0.00038, -1e-05, 0.00034, 0.00073, 0.00121, 0.00193, 0.01352
n_per_reg, 16710, eta, 2.2, 2.3,  pT, 50.0, 75.0,	    q*d0_bins, -0.01328, -0.00178, -0.00111, -0.00066, -0.00029, 6e-05, 0.00041, 0.00079, 0.00126, 0.00197, 0.01411
n_per_reg, 3026, eta, 2.2, 2.3,  pT, 75.0, 100.0,	    q*d0_bins, -0.00683, -0.00165, -0.00102, -0.0006, -0.00025, 8e-05, 0.00042, 0.00079, 0.00125, 0.00189, 0.0103
n_per_reg, 1218, eta, 2.2, 2.3,  pT, 100.0, 150.0,	q*d0_bins, -0.00606, -0.00158, -0.00098, -0.00056, -0.00021, 0.00013, 0.00046, 0.00082, 0.00127, 0.0019, 0.01184
n_per_reg, 212, eta, 2.2, 2.3,  pT, 150.0, 200.0,	q*d0_bins, -0.00472, -0.00143, -0.00081, -0.00043, -8e-05, 0.00023, 0.00053, 0.00093, 0.00141, 0.00201, 0.00751
n_per_reg, 78, eta, 2.2, 2.3,  pT, 200.0, 1000,	    q*d0_bins, -0.00304, -0.00129, -0.00071, -0.00034, -5e-05, 0.0003, 0.00055, 0.00086, 0.00133, 0.00189, 0.00488
n_per_reg, 2415, eta, 2.3, 2.4,  pT, 5.0, 7.0,	    q*d0_bins, -0.01482, -0.00411, -0.00254, -0.00153, -0.00071, 1e-05, 0.00074, 0.00157, 0.00257, 0.00413, 0.01487
n_per_reg, 3117, eta, 2.3, 2.4,  pT, 7.0, 10.0,	    q*d0_bins, -0.01497, -0.00343, -0.00216, -0.00132, -0.00064, -3e-05, 0.00058, 0.00126, 0.0021, 0.00343, 0.01486
n_per_reg, 4679, eta, 2.3, 2.4,  pT, 10.0, 14.0,	    q*d0_bins, -0.01392, -0.00298, -0.00185, -0.00113, -0.00057, -5e-05, 0.00047, 0.00104, 0.00175, 0.00285, 0.01265
n_per_reg, 9484, eta, 2.3, 2.4,  pT, 14.0, 20.0,	    q*d0_bins, -0.01197, -0.00263, -0.00166, -0.00104, -0.00053, -6e-05, 0.00039, 0.00089, 0.0015, 0.00248, 0.01491
n_per_reg, 15302, eta, 2.3, 2.4,  pT, 20.0, 27.0,	    q*d0_bins, -0.01447, -0.00241, -0.00153, -0.00097, -0.00051, -9e-05, 0.00033, 0.00079, 0.00135, 0.00219, 0.01328
n_per_reg, 33155, eta, 2.3, 2.4,  pT, 27.0, 38.0,	    q*d0_bins, -0.01497, -0.00225, -0.00145, -0.00093, -0.0005, -0.00011, 0.00028, 0.0007, 0.00121, 0.00198, 0.01452
n_per_reg, 37547, eta, 2.3, 2.4,  pT, 38.0, 50.0,	    q*d0_bins, -0.01336, -0.00198, -0.00127, -0.00078, -0.00039, -2e-05, 0.00035, 0.00075, 0.00123, 0.00196, 0.01343
n_per_reg, 15300, eta, 2.3, 2.4,  pT, 50.0, 75.0,	    q*d0_bins, -0.01434, -0.00177, -0.0011, -0.00064, -0.00025, 0.00011, 0.00047, 0.00087, 0.00136, 0.00209, 0.0143
n_per_reg, 2734, eta, 2.3, 2.4,  pT, 75.0, 100.0,	    q*d0_bins, -0.01281, -0.00169, -0.00105, -0.0006, -0.00022, 0.00011, 0.00047, 0.00086, 0.00133, 0.00203, 0.01411
n_per_reg, 1089, eta, 2.3, 2.4,  pT, 100.0, 150.0,	q*d0_bins, -0.00617, -0.00156, -0.00092, -0.00051, -0.00016, 0.00018, 0.00053, 0.00092, 0.00138, 0.0021, 0.01432
n_per_reg, 191, eta, 2.3, 2.4,  pT, 150.0, 200.0,	q*d0_bins, -0.0055, -0.00128, -0.00069, -0.00032, 3e-05, 0.00036, 0.00073, 0.00113, 0.00157, 0.00224, 0.00713
n_per_reg, 67, eta, 2.3, 2.4,  pT, 200.0, 1000,	    q*d0_bins, -0.00351, -0.00113, -0.00053, -0.00016, 0.00014, 0.0005, 0.00085, 0.00118, 0.00171, 0.00226, 0.00578
